from	to
IGF1R	MAPK1
IGF1R	MYC
IGF1R	SP1
IGF1R	STAT3
INS	IGF1R
INS	JUN
INS	MAPK1
INS	MYC
INS	SP1
INS	STAT3
INS	TP53
JUN	MAPK1
JUN	MYC
JUN	SP1
JUN	STAT3
JUN	TP53
MAPK1	IGF1R
MAPK1	JUN
MAPK1	MYC
MAPK1	SP1
MAPK1	STAT3
MAPK1	TP53
MYC	IGF1R
MYC	SP1
MYC	TP53
SP1	IGF1R
SP1	JUN
SP1	MYC
SP1	STAT3
SP1	TP53
STAT3	JUN
STAT3	MAPK1
STAT3	MYC
STAT3	SP1
TP53	IGF1R
TP53	JUN
TP53	MAPK1
TP53	SP1
INS	VEGFA
JUN	VEGFA
MYC	VEGFA
SP1	VEGFA
STAT3	VEGFA
TP53	VEGFA
