from	to
ELK1	FOS
FOS	ELK1
FOS	NFKB1
FOS	NR3C1
IL1B	ELK1
IL1B	FOS
IL1B	MAPK8
IL1B	NFKB1
IL1B	NR3C1
IL1B	RELA
MAPK8	ELK1
MAPK8	FOS
MAPK8	NR3C1
MAPK8	RELA
NFKB1	FOS
NFKB1	MAPK8
NFKB1	RELA
NR3C1	FOS
NR3C1	MAPK8
NR3C1	NFKB1
NR3C1	RELA
RELA	FOS
RELA	NFKB1
RELA	NR3C1
ELK1	CSF3
FOS	CSF3
IL1B	CSF3
NFKB1	CSF3
NR3C1	CSF3
RELA	CSF3
