from	to
ESR1	GSK3B
ESR1	HIF1A
ESR1	JUN
ESR1	NRIP1
ESR1	RXRB
ESR1	TP53
GSK3B	ESR1
GSK3B	HIF1A
GSK3B	JUN
GSK3B	NRIP1
GSK3B	TP53
HIF1A	JUN
HIF1A	TP53
JUN	ESR1
JUN	HIF1A
JUN	RXRB
JUN	TP53
NRIP1	ESR1
NRIP1	JUN
NRIP1	RXRB
RXRB	ESR1
RXRB	JUN
RXRB	NRIP1
TP53	ESR1
TP53	HIF1A
TP53	JUN
WNT3A	GSK3B
WNT3A	JUN
GSK3B	ADM
HIF1A	ADM
JUN	ADM
RXRB	ADM
TP53	ADM
WNT3A	ADM
